unique_id,ds,y,type
92,2023-01-30,5055.0,actual
92,2023-02-06,5105.0,actual
92,2023-02-13,5133.0,actual
92,2023-02-20,13048.0,actual
92,2023-02-27,6418.0,actual
92,2023-03-06,3710.0,actual
92,2023-03-13,5502.0,actual
92,2023-03-20,5132.0,actual
92,2023-03-27,6647.0,actual
92,2023-04-03,4841.0,actual
92,2023-04-10,5648.0,actual
92,2023-04-17,10734.0,actual
92,2023-04-24,12057.0,actual
92,2023-05-01,11859.0,actual
92,2023-05-08,12370.0,actual
92,2023-05-15,5194.0,actual
92,2023-05-22,5425.0,actual
92,2023-05-29,6043.0,actual
92,2023-06-05,8302.0,actual
92,2023-06-12,7174.0,actual
92,2023-06-19,6349.0,actual
92,2023-06-26,8392.0,actual
92,2023-07-03,9729.0,actual
92,2023-07-10,5227.0,actual
92,2023-07-17,4512.0,actual
92,2023-07-24,7691.0,actual
92,2023-07-31,6670.0,actual
92,2023-08-07,6869.0,actual
92,2023-08-14,5214.0,actual
92,2023-08-21,6032.0,actual
92,2023-08-28,5576.0,actual
92,2023-09-04,5500.0,actual
92,2023-09-11,5530.0,actual
92,2023-09-18,5139.0,actual
92,2023-09-25,6194.0,actual
92,2023-10-02,7196.0,actual
92,2023-10-09,6854.0,actual
92,2023-10-16,5377.0,actual
92,2023-10-23,6655.0,actual
92,2023-10-30,5798.0,actual
92,2023-11-06,4746.0,actual
92,2023-11-13,6098.0,actual
92,2023-11-20,5713.0,actual
92,2023-11-27,9041.0,actual
92,2023-12-04,6576.0,actual
92,2023-12-11,5961.0,actual
92,2023-12-18,4561.0,actual
92,2023-12-25,6856.0,actual
92,2024-01-01,6826.0,actual
92,2024-01-08,6608.0,actual
92,2024-01-15,5190.0,actual
92,2024-01-22,7236.0,actual
92,2024-01-29,8820.0,actual
92,2024-02-05,6330.0,actual
92,2024-02-12,6213.0,actual
92,2024-02-19,6259.0,actual
92,2024-02-26,5776.0,actual
92,2024-03-04,6034.0,actual
92,2024-03-11,5639.0,actual
92,2024-03-18,7135.0,actual
92,2024-03-25,6477.0,actual
92,2024-04-01,5699.0,actual
92,2024-04-08,5852.0,actual
92,2024-04-15,4850.0,actual
92,2024-04-22,6973.0,actual
92,2024-04-29,6497.0,actual
92,2024-05-06,7132.0,actual
92,2024-05-13,6667.0,actual
92,2024-05-20,5609.0,actual
92,2024-05-27,6740.0,actual
92,2024-06-03,5490.0,actual
92,2024-06-10,6828.0,actual
92,2024-06-17,5172.0,actual
92,2024-06-24,8122.0,actual
92,2024-07-01,9217.0,actual
92,2024-07-08,6926.0,actual
92,2024-07-15,6032.0,actual
92,2024-07-22,11415.0,actual
92,2024-07-29,7158.0,actual
92,2024-08-05,6968.0,actual
92,2024-08-12,5106.0,actual
92,2024-08-19,3960.0,actual
92,2024-08-26,6048.0,actual
92,2024-09-02,6343.0,actual
92,2024-09-09,5796.0,actual
92,2024-09-16,4934.0,actual
92,2024-09-23,5828.0,actual
92,2024-09-30,6543.0,actual
92,2024-10-07,4268.0,actual
93,2022-01-03,7307.0,actual
93,2022-01-10,7152.0,actual
93,2022-01-17,5904.0,actual
93,2022-01-24,6704.0,actual
93,2022-01-31,10597.0,actual
93,2022-02-07,8800.0,actual
93,2022-02-14,9818.0,actual
93,2022-02-21,8074.0,actual
93,2022-02-28,7478.0,actual
93,2022-03-07,9305.0,actual
93,2022-03-14,8250.0,actual
93,2022-03-21,6483.0,actual
93,2022-03-28,6382.0,actual
93,2022-04-04,6345.0,actual
93,2022-04-11,6714.0,actual
93,2022-04-18,5838.0,actual
93,2022-04-25,7052.0,actual
93,2022-05-02,10321.0,actual
93,2022-05-09,7253.0,actual
93,2022-05-16,6764.0,actual
93,2022-05-23,7138.0,actual
93,2022-05-30,7697.0,actual
93,2022-06-06,8316.0,actual
93,2022-06-13,6829.0,actual
93,2022-06-20,7803.0,actual
93,2022-06-27,7873.0,actual
93,2022-07-04,7993.0,actual
93,2022-07-11,7264.0,actual
93,2022-07-18,7575.0,actual
93,2022-07-25,8155.0,actual
93,2022-08-01,9515.0,actual
93,2022-08-08,13312.0,actual
93,2022-08-15,7192.0,actual
93,2022-08-22,7205.0,actual
93,2022-08-29,6436.0,actual
93,2022-09-05,7562.0,actual
93,2022-09-12,10664.0,actual
93,2022-09-19,11182.0,actual
93,2022-09-26,7623.0,actual
93,2022-10-03,8321.0,actual
93,2022-10-10,8182.0,actual
93,2022-10-17,7918.0,actual
93,2022-10-24,7353.0,actual
93,2022-10-31,7446.0,actual
93,2022-11-07,9576.0,actual
93,2022-11-14,8231.0,actual
93,2022-11-21,6963.0,actual
93,2022-11-28,11559.0,actual
93,2022-12-05,9251.0,actual
93,2022-12-12,9303.0,actual
93,2022-12-19,6832.0,actual
93,2022-12-26,9620.0,actual
93,2023-01-02,8835.0,actual
93,2023-01-09,6905.0,actual
93,2023-01-16,9471.0,actual
93,2023-01-23,8912.0,actual
93,2023-01-30,9330.0,actual
93,2023-02-06,7798.0,actual
93,2023-02-13,7559.0,actual
93,2023-02-20,12343.0,actual
93,2023-02-27,7606.0,actual
93,2023-03-06,4965.0,actual
93,2023-03-13,8800.0,actual
93,2023-03-20,7979.0,actual
93,2023-03-27,8509.0,actual
93,2023-04-03,6511.0,actual
93,2023-04-10,6902.0,actual
93,2023-04-17,9394.0,actual
93,2023-04-24,10227.0,actual
93,2023-05-01,10299.0,actual
93,2023-05-08,11694.0,actual
93,2023-05-15,7114.0,actual
93,2023-05-22,6499.0,actual
93,2023-05-29,8113.0,actual
93,2023-06-05,9052.0,actual
93,2023-06-12,8241.0,actual
93,2023-06-19,7878.0,actual
93,2023-06-26,7847.0,actual
93,2023-07-03,9170.0,actual
93,2023-07-10,6906.0,actual
93,2023-07-17,7313.0,actual
93,2023-07-24,9064.0,actual
93,2023-07-31,8146.0,actual
93,2023-08-07,7233.0,actual
93,2023-08-14,7368.0,actual
93,2023-08-21,7731.0,actual
93,2023-08-28,7418.0,actual
93,2023-09-04,6670.0,actual
93,2023-09-11,7746.0,actual
93,2023-09-18,7751.0,actual
93,2023-09-25,7198.0,actual
93,2023-10-02,9185.0,actual
93,2023-10-09,8713.0,actual
93,2023-10-16,7433.0,actual
93,2023-10-23,7369.0,actual
93,2023-10-30,6778.0,actual
93,2023-11-06,6096.0,actual
93,2023-11-13,9500.0,actual
93,2023-11-20,7513.0,actual
93,2023-11-27,10561.0,actual
93,2023-12-04,8191.0,actual
93,2023-12-11,8562.0,actual
93,2023-12-18,6741.0,actual
93,2023-12-25,7559.0,actual
93,2024-01-01,7811.0,actual
93,2024-01-08,8630.0,actual
93,2024-01-15,6339.0,actual
93,2024-01-22,10061.0,actual
93,2024-01-29,8907.0,actual
93,2024-02-05,8064.0,actual
93,2024-02-12,7942.0,actual
93,2024-02-19,7983.0,actual
93,2024-02-26,7962.0,actual
93,2024-03-04,7508.0,actual
93,2024-03-11,7584.0,actual
93,2024-03-18,7591.0,actual
93,2024-03-25,7589.0,actual
93,2024-04-01,6190.0,actual
93,2024-04-08,6837.0,actual
93,2024-04-15,6792.0,actual
93,2024-04-22,9308.0,actual
93,2024-04-29,8552.0,actual
93,2024-05-06,8222.0,actual
93,2024-05-13,7969.0,actual
93,2024-05-20,6566.0,actual
93,2024-05-27,7601.0,actual
93,2024-06-03,7277.0,actual
93,2024-06-10,7832.0,actual
93,2024-06-17,8096.0,actual
93,2024-06-24,9512.0,actual
93,2024-07-01,8888.0,actual
93,2024-07-08,8346.0,actual
93,2024-07-15,6842.0,actual
93,2024-07-22,9734.0,actual
93,2024-07-29,7461.0,actual
93,2024-08-05,7649.0,actual
93,2024-08-12,6479.0,actual
93,2024-08-19,5772.0,actual
93,2024-08-26,6474.0,actual
93,2024-09-02,8295.0,actual
93,2024-09-09,7689.0,actual
93,2024-09-16,6399.0,actual
93,2024-09-23,7233.0,actual
93,2024-09-30,7096.0,actual
93,2024-10-07,5954.0,actual
94,2022-01-03,5298.0,actual
94,2022-01-10,6145.0,actual
94,2022-01-17,5241.0,actual
94,2022-01-24,5089.0,actual
94,2022-01-31,8226.0,actual
94,2022-02-07,7217.0,actual
94,2022-02-14,6623.0,actual
94,2022-02-21,5801.0,actual
94,2022-02-28,6159.0,actual
94,2022-03-07,6282.0,actual
94,2022-03-14,5379.0,actual
94,2022-03-21,5204.0,actual
94,2022-03-28,4848.0,actual
94,2022-04-04,4529.0,actual
94,2022-04-11,5073.0,actual
94,2022-04-18,4811.0,actual
94,2022-04-25,6788.0,actual
94,2022-05-02,8864.0,actual
94,2022-05-09,7049.0,actual
94,2022-05-16,6112.0,actual
94,2022-05-23,7018.0,actual
94,2022-05-30,7001.0,actual
94,2022-06-06,7039.0,actual
94,2022-06-13,5474.0,actual
94,2022-06-20,5659.0,actual
94,2022-06-27,6207.0,actual
94,2022-07-04,6536.0,actual
94,2022-07-11,5233.0,actual
94,2022-07-18,5535.0,actual
94,2022-07-25,6150.0,actual
94,2022-08-01,5820.0,actual
94,2022-08-08,10765.0,actual
94,2022-08-15,5831.0,actual
94,2022-08-22,5828.0,actual
94,2022-08-29,5403.0,actual
94,2022-09-05,5642.0,actual
94,2022-09-12,6651.0,actual
94,2022-09-19,7285.0,actual
94,2022-09-26,5360.0,actual
94,2022-10-03,5854.0,actual
94,2022-10-10,5279.0,actual
94,2022-10-17,5760.0,actual
94,2022-10-24,4814.0,actual
94,2022-10-31,4424.0,actual
94,2022-11-07,7401.0,actual
94,2022-11-14,6002.0,actual
94,2022-11-21,7056.0,actual
94,2022-11-28,11943.0,actual
94,2022-12-05,7450.0,actual
94,2022-12-12,8336.0,actual
94,2022-12-19,7717.0,actual
94,2022-12-26,9554.0,actual
94,2023-01-02,8663.0,actual
94,2023-01-09,6332.0,actual
94,2023-01-16,7183.0,actual
94,2023-01-23,7511.0,actual
94,2023-01-30,7117.0,actual
94,2023-02-06,6667.0,actual
94,2023-02-13,6897.0,actual
94,2023-02-20,9592.0,actual
94,2023-02-27,6892.0,actual
94,2023-03-06,4182.0,actual
94,2023-03-13,6225.0,actual
94,2023-03-20,5851.0,actual
94,2023-03-27,6983.0,actual
94,2023-04-03,5318.0,actual
94,2023-04-10,5402.0,actual
94,2023-04-17,6853.0,actual
94,2023-04-24,7973.0,actual
94,2023-05-01,7432.0,actual
94,2023-05-08,6915.0,actual
94,2023-05-15,5302.0,actual
94,2023-05-22,6113.0,actual
94,2023-05-29,6436.0,actual
94,2023-06-05,9084.0,actual
94,2023-06-12,6576.0,actual
94,2023-06-19,6267.0,actual
94,2023-06-26,7998.0,actual
94,2023-07-03,7671.0,actual
94,2023-07-10,5264.0,actual
94,2023-07-17,5843.0,actual
94,2023-07-24,8166.0,actual
94,2023-07-31,6764.0,actual
94,2023-08-07,6559.0,actual
94,2023-08-14,6795.0,actual
94,2023-08-21,6286.0,actual
94,2023-08-28,6448.0,actual
94,2023-09-04,5398.0,actual
94,2023-09-11,6410.0,actual
94,2023-09-18,6308.0,actual
94,2023-09-25,6682.0,actual
94,2023-10-02,6866.0,actual
94,2023-10-09,6532.0,actual
94,2023-10-16,5843.0,actual
94,2023-10-23,6547.0,actual
94,2023-10-30,6049.0,actual
94,2023-11-06,4602.0,actual
94,2023-11-13,6267.0,actual
94,2023-11-20,5914.0,actual
94,2023-11-27,6588.0,actual
94,2023-12-04,7192.0,actual
94,2023-12-11,6340.0,actual
94,2023-12-18,5056.0,actual
94,2023-12-25,6097.0,actual
94,2024-01-01,6782.0,actual
94,2024-01-08,6197.0,actual
94,2024-01-15,5748.0,actual
94,2024-01-22,7176.0,actual
94,2024-01-29,8038.0,actual
94,2024-02-05,7071.0,actual
94,2024-02-12,7245.0,actual
94,2024-02-19,6219.0,actual
94,2024-02-26,6662.0,actual
94,2024-03-04,6101.0,actual
94,2024-03-11,6164.0,actual
94,2024-03-18,7495.0,actual
94,2024-03-25,6983.0,actual
94,2024-04-01,5491.0,actual
94,2024-04-08,6251.0,actual
94,2024-04-15,5118.0,actual
94,2024-04-22,7499.0,actual
94,2024-04-29,6844.0,actual
94,2024-05-06,6247.0,actual
94,2024-05-13,5485.0,actual
94,2024-05-20,6289.0,actual
94,2024-05-27,6335.0,actual
94,2024-06-03,6144.0,actual
94,2024-06-10,6539.0,actual
94,2024-06-17,6079.0,actual
94,2024-06-24,7645.0,actual
94,2024-07-01,7942.0,actual
94,2024-07-08,7510.0,actual
94,2024-07-15,6615.0,actual
94,2024-07-22,9608.0,actual
94,2024-07-29,6309.0,actual
94,2024-08-05,5774.0,actual
94,2024-08-12,4821.0,actual
94,2024-08-19,4751.0,actual
94,2024-08-26,5393.0,actual
94,2024-09-02,6987.0,actual
94,2024-09-09,6112.0,actual
94,2024-09-16,5532.0,actual
94,2024-09-23,5662.0,actual
94,2024-09-30,5681.0,actual
94,2024-10-07,5493.0,actual
97,2022-01-03,11314.0,actual
97,2022-01-10,13530.0,actual
97,2022-01-17,12086.0,actual
97,2022-01-24,10011.0,actual
97,2022-01-31,19056.0,actual
97,2022-02-07,13833.0,actual
97,2022-02-14,15964.0,actual
97,2022-02-21,12691.0,actual
97,2022-02-28,13319.0,actual
97,2022-03-07,17267.0,actual
97,2022-03-14,15002.0,actual
97,2022-03-21,10653.0,actual
97,2022-03-28,9734.0,actual
97,2022-04-04,8573.0,actual
97,2022-04-11,9272.0,actual
97,2022-04-18,8710.0,actual
97,2022-04-25,11962.0,actual
97,2022-05-02,14501.0,actual
97,2022-05-09,11159.0,actual
97,2022-05-16,11629.0,actual
97,2022-05-23,11879.0,actual
97,2022-05-30,11827.0,actual
97,2022-06-06,10866.0,actual
97,2022-06-13,9540.0,actual
97,2022-06-20,10807.0,actual
97,2022-06-27,12200.0,actual
97,2022-07-04,11026.0,actual
97,2022-07-11,10865.0,actual
97,2022-07-18,10276.0,actual
97,2022-07-25,11323.0,actual
97,2022-08-01,12755.0,actual
97,2022-08-08,17502.0,actual
97,2022-08-15,10952.0,actual
97,2022-08-22,9935.0,actual
97,2022-08-29,9849.0,actual
97,2022-09-05,10913.0,actual
97,2022-09-12,14330.0,actual
97,2022-09-19,18130.0,actual
97,2022-09-26,12262.0,actual
97,2022-10-03,12139.0,actual
97,2022-10-10,12450.0,actual
97,2022-10-17,12570.0,actual
97,2022-10-24,10193.0,actual
97,2022-10-31,10088.0,actual
97,2022-11-07,18293.0,actual
97,2022-11-14,13899.0,actual
97,2022-11-21,10010.0,actual
97,2022-11-28,26107.0,actual
97,2022-12-05,13311.0,actual
97,2022-12-12,16569.0,actual
97,2022-12-19,15749.0,actual
97,2022-12-26,16168.0,actual
97,2023-01-02,14682.0,actual
97,2023-01-09,11014.0,actual
97,2023-01-16,12686.0,actual
97,2023-01-23,14061.0,actual
97,2023-01-30,11604.0,actual
97,2023-02-06,12461.0,actual
97,2023-02-13,11614.0,actual
97,2023-02-20,20416.0,actual
97,2023-02-27,12835.0,actual
97,2023-03-06,6603.0,actual
97,2023-03-13,14149.0,actual
97,2023-03-20,13148.0,actual
97,2023-03-27,12036.0,actual
97,2023-04-03,10233.0,actual
97,2023-04-10,11641.0,actual
97,2023-04-17,16542.0,actual
97,2023-04-24,17023.0,actual
97,2023-05-01,13673.0,actual
97,2023-05-08,14701.0,actual
97,2023-05-15,10178.0,actual
97,2023-05-22,10445.0,actual
97,2023-05-29,11499.0,actual
97,2023-06-05,16375.0,actual
97,2023-06-12,13493.0,actual
97,2023-06-19,16068.0,actual
97,2023-06-26,12397.0,actual
97,2023-07-03,14740.0,actual
97,2023-07-10,11143.0,actual
97,2023-07-17,10524.0,actual
97,2023-07-24,14421.0,actual
97,2023-07-31,10953.0,actual
97,2023-08-07,11026.0,actual
97,2023-08-14,12492.0,actual
97,2023-08-21,12125.0,actual
97,2023-08-28,11441.0,actual
97,2023-09-04,11490.0,actual
97,2023-09-11,11266.0,actual
97,2023-09-18,13959.0,actual
97,2023-09-25,12922.0,actual
97,2023-10-02,12873.0,actual
97,2023-10-09,13366.0,actual
97,2023-10-16,11740.0,actual
97,2023-10-23,13449.0,actual
97,2023-10-30,10372.0,actual
97,2023-11-06,9760.0,actual
97,2023-11-13,15659.0,actual
97,2023-11-20,10550.0,actual
97,2023-11-27,17637.0,actual
97,2023-12-04,15333.0,actual
97,2023-12-11,15301.0,actual
97,2023-12-18,9369.0,actual
97,2023-12-25,12517.0,actual
97,2024-01-01,11912.0,actual
97,2024-01-08,11786.0,actual
97,2024-01-15,12188.0,actual
97,2024-01-22,15420.0,actual
97,2024-01-29,17376.0,actual
97,2024-02-05,13085.0,actual
97,2024-02-12,14238.0,actual
97,2024-02-19,13646.0,actual
97,2024-02-26,11856.0,actual
97,2024-03-04,11563.0,actual
97,2024-03-11,12744.0,actual
97,2024-03-18,13612.0,actual
97,2024-03-25,12264.0,actual
97,2024-04-01,10506.0,actual
97,2024-04-08,12244.0,actual
97,2024-04-15,11556.0,actual
97,2024-04-22,15219.0,actual
97,2024-04-29,14171.0,actual
97,2024-05-06,15515.0,actual
97,2024-05-13,13945.0,actual
97,2024-05-20,11261.0,actual
97,2024-05-27,10513.0,actual
97,2024-06-03,10108.0,actual
97,2024-06-10,11311.0,actual
97,2024-06-17,14711.0,actual
97,2024-06-24,13854.0,actual
97,2024-07-01,11451.0,actual
97,2024-07-08,12387.0,actual
97,2024-07-15,11194.0,actual
97,2024-07-22,15628.0,actual
97,2024-07-29,10139.0,actual
97,2024-08-05,12146.0,actual
97,2024-08-12,10914.0,actual
97,2024-08-19,9350.0,actual
97,2024-08-26,10257.0,actual
97,2024-09-02,9323.0,actual
97,2024-09-09,10674.0,actual
97,2024-09-16,10447.0,actual
97,2024-09-23,10184.0,actual
97,2024-09-30,10198.0,actual
97,2024-10-07,9477.0,actual
99,2022-01-03,11372.0,actual
99,2022-01-10,11650.0,actual
99,2022-01-17,10458.0,actual
99,2022-01-24,11782.0,actual
99,2022-01-31,23653.0,actual
99,2022-02-07,16296.0,actual
99,2022-02-14,18778.0,actual
99,2022-02-21,9943.0,actual
99,2022-02-28,12102.0,actual
99,2022-03-07,14334.0,actual
99,2022-03-14,12183.0,actual
99,2022-03-21,10682.0,actual
99,2022-03-28,11143.0,actual
99,2022-04-04,11676.0,actual
99,2022-04-11,11114.0,actual
99,2022-04-18,10863.0,actual
99,2022-04-25,16736.0,actual
99,2022-05-02,16199.0,actual
99,2022-05-09,14046.0,actual
99,2022-05-16,11394.0,actual
99,2022-05-23,11600.0,actual
99,2022-05-30,13087.0,actual
99,2022-06-06,10447.0,actual
99,2022-06-13,11865.0,actual
99,2022-06-20,14074.0,actual
99,2022-06-27,15510.0,actual
99,2022-07-04,11564.0,actual
99,2022-07-11,10066.0,actual
99,2022-07-18,11341.0,actual
99,2022-07-25,18422.0,actual
99,2022-08-01,12570.0,actual
99,2022-08-08,13557.0,actual
99,2022-08-15,11642.0,actual
99,2022-08-22,11723.0,actual
99,2022-08-29,9814.0,actual
99,2022-09-05,12255.0,actual
99,2022-09-12,18766.0,actual
99,2022-09-19,24075.0,actual
99,2022-09-26,14219.0,actual
99,2022-10-03,13539.0,actual
99,2022-10-10,12202.0,actual
99,2022-10-17,12767.0,actual
99,2022-10-24,10644.0,actual
99,2022-10-31,10998.0,actual
99,2022-11-07,17138.0,actual
99,2022-11-14,16062.0,actual
99,2022-11-21,14012.0,actual
99,2022-11-28,19560.0,actual
99,2022-12-05,15779.0,actual
99,2022-12-12,14704.0,actual
99,2022-12-19,10629.0,actual
99,2022-12-26,19422.0,actual
99,2023-01-02,18167.0,actual
99,2023-01-09,12727.0,actual
99,2023-01-16,15079.0,actual
99,2023-01-23,13560.0,actual
99,2023-01-30,13997.0,actual
99,2023-02-06,13265.0,actual
99,2023-02-13,13764.0,actual
99,2023-02-20,19224.0,actual
99,2023-02-27,15604.0,actual
99,2023-03-06,5684.0,actual
99,2023-03-13,15837.0,actual
99,2023-03-20,14994.0,actual
99,2023-03-27,16600.0,actual
99,2023-04-03,11220.0,actual
99,2023-04-10,14027.0,actual
99,2023-04-17,19703.0,actual
99,2023-04-24,20305.0,actual
99,2023-05-01,17981.0,actual
99,2023-05-08,17635.0,actual
99,2023-05-15,12740.0,actual
99,2023-05-22,11084.0,actual
99,2023-05-29,12652.0,actual
99,2023-06-05,14968.0,actual
99,2023-06-12,17426.0,actual
99,2023-06-19,14602.0,actual
99,2023-06-26,17262.0,actual
99,2023-07-03,18488.0,actual
99,2023-07-10,10910.0,actual
99,2023-07-17,11328.0,actual
99,2023-07-24,12806.0,actual
99,2023-07-31,16164.0,actual
99,2023-08-07,13509.0,actual
99,2023-08-14,14549.0,actual
99,2023-08-21,13601.0,actual
99,2023-08-28,14233.0,actual
99,2023-09-04,11750.0,actual
99,2023-09-11,12683.0,actual
99,2023-09-18,15511.0,actual
99,2023-09-25,14190.0,actual
99,2023-10-02,16325.0,actual
99,2023-10-09,16608.0,actual
99,2023-10-16,16062.0,actual
99,2023-10-23,17029.0,actual
99,2023-10-30,12011.0,actual
99,2023-11-06,7980.0,actual
99,2023-11-13,16769.0,actual
99,2023-11-20,12387.0,actual
99,2023-11-27,21382.0,actual
99,2023-12-04,18373.0,actual
99,2023-12-11,19358.0,actual
99,2023-12-18,15659.0,actual
99,2023-12-25,11458.0,actual
99,2024-01-01,13509.0,actual
99,2024-01-08,13394.0,actual
99,2024-01-15,12332.0,actual
99,2024-01-22,14920.0,actual
99,2024-01-29,17039.0,actual
99,2024-02-05,16827.0,actual
99,2024-02-12,18245.0,actual
99,2024-02-19,18736.0,actual
99,2024-02-26,14225.0,actual
99,2024-03-04,13941.0,actual
99,2024-03-11,14494.0,actual
99,2024-03-18,15483.0,actual
99,2024-03-25,13031.0,actual
99,2024-04-01,13066.0,actual
99,2024-04-08,15284.0,actual
99,2024-04-15,14498.0,actual
99,2024-04-22,19813.0,actual
99,2024-04-29,17776.0,actual
99,2024-05-06,15012.0,actual
99,2024-05-13,16276.0,actual
99,2024-05-20,13269.0,actual
99,2024-05-27,13373.0,actual
99,2024-06-03,13259.0,actual
99,2024-06-10,22540.0,actual
99,2024-06-17,19776.0,actual
99,2024-06-24,21028.0,actual
99,2024-07-01,18034.0,actual
99,2024-07-08,17240.0,actual
99,2024-07-15,15710.0,actual
99,2024-07-22,19511.0,actual
99,2024-07-29,13647.0,actual
99,2024-08-05,13077.0,actual
99,2024-08-12,11304.0,actual
99,2024-08-19,10246.0,actual
99,2024-08-26,12933.0,actual
99,2024-09-02,12076.0,actual
99,2024-09-09,14441.0,actual
99,2024-09-16,13540.0,actual
99,2024-09-23,13790.0,actual
99,2024-09-30,14212.0,actual
99,2024-10-07,10688.0,actual
101,2022-01-03,12535.0,actual
101,2022-01-10,10136.0,actual
101,2022-01-17,9205.0,actual
101,2022-01-24,9322.0,actual
101,2022-01-31,15334.0,actual
101,2022-02-07,12540.0,actual
101,2022-02-14,10834.0,actual
101,2022-02-21,7128.0,actual
101,2022-02-28,11353.0,actual
101,2022-03-07,10504.0,actual
101,2022-03-14,9490.0,actual
101,2022-03-21,7992.0,actual
101,2022-03-28,10634.0,actual
101,2022-04-04,9567.0,actual
101,2022-04-11,7396.0,actual
101,2022-04-18,6592.0,actual
101,2022-04-25,10520.0,actual
101,2022-05-02,13422.0,actual
101,2022-05-09,10041.0,actual
101,2022-05-16,7948.0,actual
101,2022-05-23,9101.0,actual
101,2022-05-30,12745.0,actual
101,2022-06-06,9701.0,actual
101,2022-06-13,7751.0,actual
101,2022-06-20,9816.0,actual
101,2022-06-27,13891.0,actual
101,2022-07-04,11231.0,actual
101,2022-07-11,8120.0,actual
101,2022-07-18,7659.0,actual
101,2022-07-25,12956.0,actual
101,2022-08-01,12370.0,actual
101,2022-08-08,10774.0,actual
101,2022-08-15,9207.0,actual
101,2022-08-22,8629.0,actual
101,2022-08-29,9308.0,actual
101,2022-09-05,7920.0,actual
101,2022-09-12,11421.0,actual
101,2022-09-19,10831.0,actual
101,2022-09-26,11338.0,actual
101,2022-10-03,12120.0,actual
101,2022-10-10,9134.0,actual
101,2022-10-17,8971.0,actual
101,2022-10-24,8312.0,actual
101,2022-10-31,12448.0,actual
101,2022-11-07,12159.0,actual
101,2022-11-14,10227.0,actual
101,2022-11-21,10271.0,actual
101,2022-11-28,18871.0,actual
101,2022-12-05,13192.0,actual
101,2022-12-12,10842.0,actual
101,2022-12-19,9133.0,actual
101,2022-12-26,16954.0,actual
101,2023-01-02,19234.0,actual
101,2023-01-09,10367.0,actual
101,2023-01-16,10732.0,actual
101,2023-01-23,8582.0,actual
101,2023-01-30,13293.0,actual
101,2023-02-06,9781.0,actual
101,2023-02-13,8703.0,actual
101,2023-02-20,11797.0,actual
101,2023-02-27,14100.0,actual
101,2023-03-06,3605.0,actual
101,2023-03-13,9819.0,actual
101,2023-03-20,9039.0,actual
101,2023-03-27,12272.0,actual
101,2023-04-03,9246.0,actual
101,2023-04-10,9101.0,actual
101,2023-04-17,11070.0,actual
101,2023-04-24,13206.0,actual
101,2023-05-01,13906.0,actual
101,2023-05-08,11363.0,actual
101,2023-05-15,8309.0,actual
101,2023-05-22,7327.0,actual
101,2023-05-29,10627.0,actual
101,2023-06-05,11133.0,actual
101,2023-06-12,11418.0,actual
101,2023-06-19,9612.0,actual
101,2023-06-26,12288.0,actual
101,2023-07-03,13154.0,actual
101,2023-07-10,7313.0,actual
101,2023-07-17,8610.0,actual
101,2023-07-24,8164.0,actual
101,2023-07-31,11568.0,actual
101,2023-08-07,9058.0,actual
101,2023-08-14,9871.0,actual
101,2023-08-21,9288.0,actual
101,2023-08-28,11904.0,actual
101,2023-09-04,9226.0,actual
101,2023-09-11,8767.0,actual
101,2023-09-18,8619.0,actual
101,2023-09-25,10970.0,actual
101,2023-10-02,15048.0,actual
101,2023-10-09,11309.0,actual
101,2023-10-16,10018.0,actual
101,2023-10-23,9653.0,actual
101,2023-10-30,11143.0,actual
101,2023-11-06,5915.0,actual
101,2023-11-13,9467.0,actual
101,2023-11-20,8991.0,actual
101,2023-11-27,14959.0,actual
101,2023-12-04,11764.0,actual
101,2023-12-11,10191.0,actual
101,2023-12-18,8674.0,actual
101,2023-12-25,9329.0,actual
101,2024-01-01,13268.0,actual
101,2024-01-08,10151.0,actual
101,2024-01-15,7917.0,actual
101,2024-01-22,9254.0,actual
101,2024-01-29,16528.0,actual
101,2024-02-05,11773.0,actual
101,2024-02-12,10165.0,actual
101,2024-02-19,8620.0,actual
101,2024-02-26,14179.0,actual
101,2024-03-04,10885.0,actual
101,2024-03-11,9493.0,actual
101,2024-03-18,10155.0,actual
101,2024-03-25,11330.0,actual
101,2024-04-01,10943.0,actual
101,2024-04-08,9505.0,actual
101,2024-04-15,8047.0,actual
101,2024-04-22,12691.0,actual
101,2024-04-29,13949.0,actual
101,2024-05-06,8581.0,actual
101,2024-05-13,8652.0,actual
101,2024-05-20,8033.0,actual
101,2024-05-27,12077.0,actual
101,2024-06-03,10240.0,actual
101,2024-06-10,9484.0,actual
101,2024-06-17,9539.0,actual
101,2024-06-24,10779.0,actual
101,2024-07-01,13136.0,actual
101,2024-07-08,12774.0,actual
101,2024-07-15,8585.0,actual
101,2024-07-22,9334.0,actual
101,2024-07-29,13107.0,actual
101,2024-08-05,9114.0,actual
101,2024-08-12,7801.0,actual
101,2024-08-19,6305.0,actual
101,2024-08-26,10070.0,actual
101,2024-09-02,9988.0,actual
101,2024-09-09,9591.0,actual
101,2024-09-16,9160.0,actual
101,2024-09-23,9120.0,actual
101,2024-09-30,11108.0,actual
101,2024-10-07,7541.0,actual
102,2022-01-03,5428.0,actual
102,2022-01-10,5926.0,actual
102,2022-01-17,4516.0,actual
102,2022-01-24,4382.0,actual
102,2022-01-31,12092.0,actual
102,2022-02-07,7755.0,actual
102,2022-02-14,7494.0,actual
102,2022-02-21,5502.0,actual
